EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1631709027.332934,162893.500,26933,2,PG,1,100,9186
1631709027.373513,162934.000,26933,2,PG,1,100,9190
1631709027.411587,162972.000,26951,3,PG,1,100,9190
1631709027.449662,163010.000,26951,3,PG,1,100,9203
1631709027.487736,163048.000,26951,3,PG,1,100,9213
1631709027.526145,163086.333,26970,3,PG,1,100,9205
1631709027.564553,163124.667,26970,3,PG,1,100,9195
1631709027.602962,163163.000,26970,3,PG,1,100,9192
1631709027.644042,163204.000,26986,2,PG,1,100,9175
1631709027.685122,163245.000,26986,2,PG,1,100,9173
1631709027.722862,163282.667,27011,3,PG,1,100,9168
1631709027.760603,163320.333,27011,3,PG,1,100,9165
1631709027.798343,163358.000,27011,3,PG,1,100,9163
1631709027.839424,163399.000,27029,2,PG,1,100,9166
1631709027.880504,163440.000,27029,2,PG,1,100,9164
1631709027.917910,163477.333,27048,3,PG,1,100,9168
1631709027.955317,163514.667,27048,3,PG,1,100,9174
1631709027.992723,163552.000,27048,3,PG,1,100,9192
1631709028.036809,163596.000,27066,3,PG,1,100,9178
1631709028.080895,163640.000,27066,3,PG,1,100,9169
1631709028.124982,163684.000,27066,3,PG,1,100,9164
1631709028.157545,163716.500,27083,2,PG,1,100,9162
1631709028.190109,163749.000,27083,2,PG,1,100,9158
1631709028.233861,163792.667,27101,3,PG,1,100,9151
1631709028.277613,163836.333,27101,3,PG,1,100,9149
1631709028.321365,163880.000,27101,3,PG,1,100,9136
1631709028.353929,163912.500,27120,2,PG,1,100,9133
1631709028.386493,163945.000,27120,2,PG,1,100,9131
1631709028.429911,163988.333,27138,3,PG,1,100,9125
1631709028.473329,164031.667,27138,3,PG,1,100,9137
1631709028.516747,164075.000,27138,3,PG,1,100,9156
1631709028.549812,164108.000,27155,2,PG,1,100,9152
1631709028.582876,164141.000,27155,2,PG,1,100,9145
1631709028.626963,164185.000,27173,3,PG,1,100,9133
1631709028.671049,164229.000,27173,3,PG,1,100,9120
1631709028.715135,164273.000,27173,3,PG,1,100,9114
1631709028.752875,164310.667,27193,3,PG,1,100,9106
1631709028.790616,164348.333,27193,3,PG,1,100,9108
1631709028.828356,164386.000,27193,3,PG,1,100,9103
1631709028.869437,164427.000,27211,2,PG,1,100,9109
1631709028.910517,164468.000,27211,2,PG,1,100,9110
1631709028.947589,164505.000,27228,3,PG,1,100,9120
1631709028.984662,164542.000,27228,3,PG,1,100,9123
1631709029.021734,164579.000,27228,3,PG,1,100,9124
1631709029.060143,164617.333,27246,3,PG,1,100,9123
1631709029.098551,164655.667,27246,3,PG,1,100,9109
1631709029.136959,164694.000,27246,3,PG,1,100,9106
1631709029.186556,164743.500,27265,2,PG,1,100,9105
1631709029.236153,164793.000,27265,2,PG,1,100,9103
1631709029.277734,164834.500,27283,2,PG,1,100,9111
1631709029.319316,164876.000,27283,2,PG,1,100,9123
1631709029.359895,164916.500,27302,2,PG,1,100,9134
1631709029.400474,164957.000,27302,2,PG,1,100,9156
1631709029.438883,164995.333,27318,3,PG,1,100,9170
1631709029.477291,165033.667,27318,3,PG,1,100,9201
1631709029.515699,165072.000,27318,3,PG,1,100,9226
1631709029.556279,165112.500,27337,2,PG,1,100,9257
1631709029.596858,165153.000,27337,2,PG,1,100,9284
1631709029.635266,165191.333,27356,3,PG,1,100,9293
1631709029.673675,165229.667,27356,3,PG,1,100,9245
1631709029.712083,165268.000,27356,3,PG,1,100,9216
1631709029.755835,165311.667,27375,3,PG,1,100,9228
1631709029.799587,165355.333,27375,3,PG,1,100,9220
1631709029.843340,165399.000,27375,3,PG,1,100,9226
1631709029.876404,165432.000,27391,2,PG,1,100,9241
1631709029.909469,165465.000,27391,2,PG,1,100,9254
1631709029.952553,165508.000,27410,3,PG,1,100,9279
1631709029.995637,165551.000,27410,3,PG,1,100,9281
1631709030.038722,165594.000,27410,3,PG,1,100,9299
1631709030.071786,165627.000,27428,2,PG,1,100,9316
1631709030.104851,165660.000,27428,2,PG,1,100,9335
1631709030.148269,165703.333,27447,3,PG,1,100,9356
1631709030.191687,165746.667,27447,3,PG,1,100,9375
1631709030.235105,165790.000,27447,3,PG,1,100,9343
1631709030.273514,165828.333,27465,3,PG,1,100,9307
1631709030.311922,165866.667,27465,3,PG,1,100,9292
1631709030.350330,165905.000,27465,3,PG,1,100,9289
1631709030.391411,165946.000,27482,2,PG,1,100,9294
1631709030.432491,165987.000,27482,2,PG,1,100,9297
1631709030.470565,166025.000,27500,3,PG,1,100,9305
1631709030.508640,166063.000,27500,3,PG,1,100,9307
1631709030.546714,166101.000,27500,3,PG,1,100,9314
1631709030.587294,166141.500,27519,2,PG,1,100,9321
1631709030.627873,166182.000,27519,2,PG,1,100,9339
1631709030.666281,166220.333,27538,3,PG,1,100,9349
1631709030.704690,166258.667,27538,3,PG,1,100,9359
1631709030.743098,166297.000,27538,3,PG,1,100,9369
1631709030.780504,166334.333,27555,3,PG,1,100,9378
1631709030.817911,166371.667,27555,3,PG,1,100,9378
1631709030.855317,166409.000,27555,3,PG,1,100,9360
1631709030.896398,166450.000,27573,2,PG,1,100,9342
1631709030.937478,166491.000,27573,2,PG,1,100,9324
1631709030.975552,166529.000,27592,3,PG,1,100,9316
1631709031.013627,166567.000,27592,3,PG,1,100,9314
1631709031.051701,166605.000,27592,3,PG,1,100,9320
1631709031.092781,166646.000,27610,2,PG,1,100,9330
1631709031.133862,166687.000,27610,2,PG,1,100,9333
1631709031.171936,166725.000,27629,3,PG,1,100,9337
1631709031.210011,166763.000,27629,3,PG,1,100,9358
1631709031.248085,166801.000,27629,3,PG,1,100,9357
1631709031.286493,166839.333,27645,3,PG,1,100,9368
1631709031.324902,166877.667,27645,3,PG,1,100,9384
1631709031.363310,166916.000,27645,3,PG,1,100,9396
1631709031.404390,166957.000,27664,2,PG,1,100,9427
1631709031.445471,166998.000,27664,2,PG,1,100,9436
1631709031.483879,167036.333,27682,3,PG,1,100,9464
1631709031.522287,167074.667,27682,3,PG,1,100,9465
1631709031.560696,167113.000,27682,3,PG,1,100,9423
1631709031.600774,167153.000,27701,2,PG,1,100,9413
1631709031.640852,167193.000,27701,2,PG,1,100,9411
1631709031.678927,167231.000,27718,3,PG,1,100,9415
1631709031.717001,167269.000,27718,3,PG,1,100,9438
1631709031.755076,167307.000,27718,3,PG,1,100,9452
1631709031.795655,167347.500,27737,2,PG,1,100,9473
1631709031.836234,167388.000,27737,2,PG,1,100,9486
1631709031.874643,167426.333,27755,3,PG,1,100,9510
1631709031.913051,167464.667,27755,3,PG,1,100,9535
1631709031.951459,167503.000,27755,3,PG,1,100,9549
1631709031.992540,167544.000,27774,2,PG,1,100,9577
1631709032.033620,167585.000,27774,2,PG,1,100,9593
1631709032.071694,167623.000,27790,3,PG,1,100,9603
1631709032.109769,167661.000,27790,3,PG,1,100,9617
1631709032.147843,167699.000,27790,3,PG,1,100,9626
1631709032.188923,167740.000,27809,2,PG,1,100,9629
1631709032.230004,167781.000,27809,2,PG,1,100,9636
1631709032.267744,167818.667,27827,3,PG,1,100,9619
1631709032.305485,167856.333,27827,3,PG,1,100,9594
1631709032.343225,167894.000,27827,3,PG,1,100,9589
1631709032.386643,167937.333,27846,3,PG,1,100,9593
1631709032.430061,167980.667,27846,3,PG,1,100,9603
1631709032.473480,168024.000,27846,3,PG,1,100,9624
1631709032.507045,168057.500,27864,2,PG,1,100,9641
1631709032.540611,168091.000,27864,2,PG,1,100,9652
1631709032.584029,168134.333,27882,3,PG,1,100,9662
1631709032.627447,168177.667,27882,3,PG,1,100,9680
1631709032.670865,168221.000,27882,3,PG,1,100,9691
1631709032.703429,168253.500,27900,2,PG,1,100,9688
1631709032.735993,168286.000,27900,2,PG,1,100,9695
1631709032.779411,168329.333,27919,3,PG,1,100,9702
1631709032.822829,168372.667,27919,3,PG,1,100,9709
1631709032.866247,168416.000,27919,3,PG,1,100,9705
1631709032.904321,168454.000,27942,3,PG,1,100,9711
1631709032.942396,168492.000,27942,3,PG,1,100,9705
1631709032.980470,168530.000,27942,3,PG,1,100,9673
1631709033.021551,168571.000,27959,2,PG,1,100,9667
1631709033.062631,168612.000,27959,2,PG,1,100,9672
1631709033.101373,168650.667,27977,3,PG,1,100,9685
1631709033.140116,168689.333,27977,3,PG,1,100,9700
1631709033.178858,168728.000,27977,3,PG,1,100,9706
1631709033.218936,168768.000,27996,2,PG,1,100,9716
1631709033.259015,168808.000,27996,2,PG,1,100,9732
1631709033.297423,168846.333,28014,3,PG,1,100,9744
1631709033.335831,168884.667,28014,3,PG,1,100,9748
1631709033.374240,168923.000,28014,3,PG,1,100,9756
1631709033.411980,168960.667,28033,3,PG,1,100,9766
1631709033.449721,168998.333,28033,3,PG,1,100,9770
1631709033.487461,169036.000,28033,3,PG,1,100,9768
1631709033.526203,169074.667,28049,3,PG,1,100,9766
1631709033.564946,169113.333,28049,3,PG,1,100,9786
1631709033.603688,169152.000,28049,3,PG,1,100,9769
1631709033.644268,169192.500,28069,2,PG,1,100,9746
1631709033.684847,169233.000,28069,2,PG,1,100,9729
1631709033.722587,169270.667,28087,3,PG,1,100,9726
1631709033.760328,169308.333,28087,3,PG,1,100,9747
1631709033.798068,169346.000,28087,3,PG,1,100,9757
1631709033.839148,169387.000,28106,2,PG,1,100,9768
1631709033.880229,169428.000,28106,2,PG,1,100,9786
1631709033.918303,169466.000,28124,3,PG,1,100,9793
1631709033.956378,169504.000,28124,3,PG,1,100,9802
1631709033.994452,169542.000,28124,3,PG,1,100,9810
1631709034.032192,169579.667,28141,3,PG,1,100,9814
1631709034.069933,169617.333,28141,3,PG,1,100,9828
1631709034.107673,169655.000,28141,3,PG,1,100,9832
1631709034.149254,169696.500,28159,2,PG,1,100,9824
1631709034.190836,169738.000,28159,2,PG,1,100,9834
1631709034.228576,169775.667,28178,3,PG,1,100,9829
1631709034.266316,169813.333,28178,3,PG,1,100,9809
1631709034.304057,169851.000,28178,3,PG,1,100,9779
1631709034.345137,169892.000,28196,2,PG,1,100,9768
1631709034.386218,169933.000,28196,2,PG,1,100,9768
1631709034.423958,169970.667,28215,3,PG,1,100,9782
1631709034.461698,170008.333,28215,3,PG,1,100,9795
1631709034.499439,170046.000,28215,3,PG,1,100,9808
1631709034.543525,170090.000,28232,3,PG,1,100,9811
1631709034.587611,170134.000,28232,3,PG,1,100,9827
1631709034.631697,170178.000,28232,3,PG,1,100,9841
1631709034.664261,170210.500,28251,2,PG,1,100,9851
1631709034.696825,170243.000,28251,2,PG,1,100,9861
1631709034.740577,170286.667,28269,3,PG,1,100,9864
1631709034.784329,170330.333,28269,3,PG,1,100,9869
1631709034.828081,170374.000,28269,3,PG,1,100,9875
1631709034.860645,170406.500,28288,2,PG,1,100,9877
1631709034.893208,170439.000,28288,2,PG,1,100,9872
1631709034.936626,170482.333,28304,3,PG,1,100,9845
1631709034.980045,170525.667,28304,3,PG,1,100,9833
1631709035.023463,170569.000,28304,3,PG,1,100,9819
1631709035.061871,170607.333,28323,3,PG,1,100,9827
1631709035.100280,170645.667,28323,3,PG,1,100,9831
1631709035.138688,170684.000,28323,3,PG,1,100,9848
1631709035.179768,170725.000,28341,2,PG,1,100,9855
1631709035.220849,170766.000,28341,2,PG,1,100,9860
1631709035.258923,170804.000,28360,3,PG,1,100,9876
1631709035.296997,170842.000,28360,3,PG,1,100,9886
1631709035.335072,170880.000,28360,3,PG,1,100,9901
1631709035.376152,170921.000,28376,2,PG,1,100,9904
1631709035.417232,170962.000,28376,2,PG,1,100,9906
1631709035.455307,171000.000,28395,3,PG,1,100,9911
1631709035.493381,171038.000,28395,3,PG,1,100,9915
1631709035.531456,171076.000,28395,3,PG,1,100,9917
1631709035.569196,171113.667,28414,3,PG,1,100,9916
1631709035.606936,171151.333,28414,3,PG,1,100,9910
1631709035.644677,171189.000,28414,3,PG,1,100,9880
1631709035.685757,171230.000,28433,2,PG,1,100,9873
1631709035.726837,171271.000,28433,2,PG,1,100,9875
1631709035.765246,171309.333,28451,3,PG,1,100,9888
1631709035.803654,171347.667,28451,3,PG,1,100,9897
1631709035.842062,171386.000,28451,3,PG,1,100,9902
1631709035.882642,171426.500,28468,2,PG,1,100,9911
1631709035.923221,171467.000,28468,2,PG,1,100,9923
1631709035.961630,171505.333,28486,3,PG,1,100,9930
1631709036.000038,171543.667,28486,3,PG,1,100,9941
1631709036.038446,171582.000,28486,3,PG,1,100,9950
1631709036.075519,171619.000,28505,3,PG,1,100,9954
1631709036.112591,171656.000,28505,3,PG,1,100,9959
1631709036.149664,171693.000,28505,3,PG,1,100,9957
1631709036.191245,171734.500,28523,2,PG,1,100,9958
1631709036.232826,171776.000,28523,2,PG,1,100,9968
1631709036.271235,171814.333,28540,3,PG,1,100,9963
1631709036.309643,171852.667,28540,3,PG,1,100,9946
1631709036.348051,171891.000,28540,3,PG,1,100,9931
1631709036.388631,171931.500,28558,2,PG,1,100,9920
1631709036.429210,171972.000,28558,2,PG,1,100,9934
1631709036.467284,172010.000,28577,3,PG,1,100,9938
1631709036.505359,172048.000,28577,3,PG,1,100,9944
1631709036.543433,172086.000,28577,3,PG,1,100,9948
1631709036.584513,172127.000,28596,2,PG,1,100,9963
1631709036.625594,172168.000,28596,2,PG,1,100,9967
1631709036.663334,172205.667,28615,3,PG,1,100,9975
1631709036.701075,172243.333,28615,3,PG,1,100,9982
1631709036.738815,172281.000,28615,3,PG,1,100,9984
1631709036.780396,172322.500,28631,2,PG,1,100,10004
1631709036.821978,172364.000,28631,2,PG,1,100,9992
1631709036.860052,172402.000,28650,3,PG,1,100,9995
1631709036.898126,172440.000,28650,3,PG,1,100,9989
1631709036.936201,172478.000,28650,3,PG,1,100,9953
1631709036.976780,172518.500,28668,2,PG,1,100,9915
1631709037.017359,172559.000,28668,2,PG,1,100,9892
1631709037.055100,172596.667,28687,3,PG,1,100,9871
1631709037.092840,172634.333,28687,3,PG,1,100,9865
1631709037.130581,172672.000,28687,3,PG,1,100,9867
1631709037.173999,172715.333,28703,3,PG,1,100,9867
1631709037.217417,172758.667,28703,3,PG,1,100,9864
1631709037.260835,172802.000,28703,3,PG,1,100,9862
1631709037.293399,172834.500,28722,2,PG,1,100,9866
1631709037.325962,172867.000,28722,2,PG,1,100,9872
1631709037.370049,172911.000,28740,3,PG,1,100,9876
1631709037.414135,172955.000,28740,3,PG,1,100,9886
1631709037.458221,172999.000,28740,3,PG,1,100,9891
1631709037.490784,173031.500,28760,2,PG,1,100,9901
1631709037.523348,173064.000,28760,2,PG,1,100,9901
1631709037.567100,173107.667,28778,3,PG,1,100,9891
1631709037.610852,173151.333,28778,3,PG,1,100,9871
1631709037.654605,173195.000,28778,3,PG,1,100,9857
1631709037.692345,173232.667,28795,3,PG,1,100,9856
1631709037.730086,173270.333,28795,3,PG,1,100,9850
1631709037.767826,173308.000,28795,3,PG,1,100,9847
1631709037.808906,173349.000,28813,2,PG,1,100,9841
1631709037.849987,173390.000,28813,2,PG,1,100,9844
1631709037.888061,173428.000,28832,3,PG,1,100,9853
1631709037.926135,173466.000,28832,3,PG,1,100,9858
1631709037.964210,173504.000,28832,3,PG,1,100,9858
1631709038.002618,173542.333,28855,3,PG,1,100,9870
1631709038.041027,173580.667,28855,3,PG,1,100,9875
1631709038.079435,173619.000,28855,3,PG,1,100,9867
1631709038.116841,173656.333,28874,3,PG,1,100,9874
1631709038.154248,173693.667,28874,3,PG,1,100,9886
1631709038.191654,173731.000,28874,3,PG,1,100,9895
1631709038.230062,173769.333,28890,3,PG,1,100,9889
1631709038.268471,173807.667,28890,3,PG,1,100,9865
1631709038.306879,173846.000,28890,3,PG,1,100,9843
1631709038.347960,173887.000,28909,2,PG,1,100,9831
1631709038.389040,173928.000,28909,2,PG,1,100,9836
1631709038.427782,173966.667,28927,3,PG,1,100,9831
1631709038.466525,174005.333,28927,3,PG,1,100,9836
1631709038.505267,174044.000,28927,3,PG,1,100,9846
1631709038.545846,174084.500,28947,2,PG,1,100,9855
1631709038.586426,174125.000,28947,2,PG,1,100,9861
1631709038.624500,174163.000,28965,3,PG,1,100,9875
1631709038.662575,174201.000,28965,3,PG,1,100,9881
1631709038.700649,174239.000,28965,3,PG,1,100,9889
1631709038.740727,174279.000,28982,2,PG,1,100,9909
1631709038.780806,174319.000,28982,2,PG,1,100,9923
1631709038.819214,174357.333,29000,3,PG,1,100,9928
1631709038.857622,174395.667,29000,3,PG,1,100,9938
1631709038.896031,174434.000,29000,3,PG,1,100,9944
1631709038.937111,174475.000,29019,2,PG,1,100,9946
1631709038.978191,174516.000,29019,2,PG,1,100,9915
1631709039.016600,174554.333,29037,3,PG,1,100,9897
1631709039.055008,174592.667,29037,3,PG,1,100,9894
1631709039.093416,174631.000,29037,3,PG,1,100,9905
1631709039.134497,174672.000,29054,2,PG,1,100,9902
1631709039.175577,174713.000,29054,2,PG,1,100,9907
1631709039.213651,174751.000,29072,3,PG,1,100,9902
1631709039.251726,174789.000,29072,3,PG,1,100,9906
1631709039.289800,174827.000,29072,3,PG,1,100,9928
1631709039.333218,174870.333,29091,3,PG,1,100,9935
1631709039.376637,174913.667,29091,3,PG,1,100,9938
1631709039.420055,174957.000,29091,3,PG,1,100,9957
1631709039.453119,174990.000,29110,2,PG,1,100,9972
1631709039.486184,175023.000,29110,2,PG,1,100,9976
1631709039.529936,175066.667,29127,3,PG,1,100,9968
1631709039.573688,175110.333,29127,3,PG,1,100,9972
1631709039.617440,175154.000,29127,3,PG,1,100,9970
1631709039.650505,175187.000,29145,2,PG,1,100,9954
1631709039.683570,175220.000,29145,2,PG,1,100,9939
1631709039.726654,175263.000,29164,3,PG,1,100,9930
1631709039.769738,175306.000,29164,3,PG,1,100,9915
1631709039.812822,175349.000,29164,3,PG,1,100,9903
1631709039.850897,175387.000,29182,3,PG,1,100,9889
1631709039.888971,175425.000,29182,3,PG,1,100,9871
1631709039.927046,175463.000,29182,3,PG,1,100,9858
1631709039.968126,175504.000,29201,2,PG,1,100,9850
1631709040.009206,175545.000,29201,2,PG,1,100,9847
1631709040.047615,175583.333,29217,3,PG,1,100,9835
1631709040.086023,175621.667,29217,3,PG,1,100,9834
1631709040.124431,175660.000,29217,3,PG,1,100,9829
1631709040.165512,175701.000,29236,2,PG,1,100,9818
1631709040.206592,175742.000,29236,2,PG,1,100,9795
1631709040.245000,175780.333,29254,3,PG,1,100,9756
1631709040.283409,175818.667,29254,3,PG,1,100,9713
1631709040.321817,175857.000,29254,3,PG,1,100,9684
1631709040.359891,175895.000,29273,3,PG,1,100,9664
1631709040.397966,175933.000,29273,3,PG,1,100,9650
1631709040.436040,175971.000,29273,3,PG,1,100,9648
1631709040.476619,176011.500,29290,2,PG,1,100,9637
1631709040.517199,176052.000,29290,2,PG,1,100,9629
1631709040.555607,176090.333,29309,3,PG,1,100,9632
1631709040.594016,176128.667,29309,3,PG,1,100,9628
1631709040.632424,176167.000,29309,3,PG,1,100,9627
1631709040.673003,176207.500,29327,2,PG,1,100,9627
1631709040.713583,176248.000,29327,2,PG,1,100,9629
1631709040.751991,176286.333,29346,3,PG,1,100,9619
1631709040.790399,176324.667,29346,3,PG,1,100,9610
1631709040.828808,176363.000,29346,3,PG,1,100,9578
1631709040.869387,176403.500,29364,2,PG,1,100,9538
1631709040.909966,176444.000,29364,2,PG,1,100,9508
1631709040.948375,176482.333,29381,3,PG,1,100,9466
1631709040.986783,176520.667,29381,3,PG,1,100,9438
1631709041.025192,176559.000,29381,3,PG,1,100,9418
1631709041.063266,176597.000,29399,3,PG,1,100,9405
1631709041.101340,176635.000,29399,3,PG,1,100,9389
1631709041.139415,176673.000,29399,3,PG,1,100,9376
1631709041.180996,176714.500,29418,2,PG,1,100,9367
1631709041.222577,176756.000,29418,2,PG,1,100,9363
1631709041.260652,176794.000,29436,3,PG,1,100,9352
1631709041.298726,176832.000,29436,3,PG,1,100,9351
1631709041.336801,176870.000,29436,3,PG,1,100,9358
1631709041.377380,176910.500,29453,2,PG,1,100,9344
1631709041.417959,176951.000,29453,2,PG,1,100,9325
1631709041.456033,176989.000,29472,3,PG,1,100,9284
1631709041.494108,177027.000,29472,3,PG,1,100,9255
1631709041.532182,177065.000,29472,3,PG,1,100,9220
1631709041.573263,177106.000,29491,2,PG,1,100,9199
1631709041.614343,177147.000,29491,2,PG,1,100,9192
1631709041.652417,177185.000,29509,3,PG,1,100,9189
1631709041.690492,177223.000,29509,3,PG,1,100,9180
1631709041.728566,177261.000,29509,3,PG,1,100,9169
1631709041.770147,177302.500,29526,2,PG,1,100,9170
1631709041.811729,177344.000,29526,2,PG,1,100,9173
1631709041.849469,177381.667,29544,3,PG,1,100,9187
1631709041.887209,177419.333,29544,3,PG,1,100,9196
1631709041.924950,177457.000,29544,3,PG,1,100,9202
1631709041.968702,177500.667,29563,3,PG,1,100,9198
1631709042.012454,177544.333,29563,3,PG,1,100,9180
1631709042.056206,177588.000,29563,3,PG,1,100,9156
1631709042.089271,177621.000,29581,2,PG,1,100,9133
1631709042.122336,177654.000,29581,2,PG,1,100,9125
1631709042.165420,177697.000,29600,3,PG,1,100,9122
1631709042.208504,177740.000,29600,3,PG,1,100,9113
1631709042.251588,177783.000,29600,3,PG,1,100,9115
1631709042.284152,177815.500,29616,2,PG,1,100,9116
1631709042.316715,177848.000,29616,2,PG,1,100,9117
1631709042.360468,177891.667,29635,3,PG,1,100,9137
1631709042.404220,177935.333,29635,3,PG,1,100,9143
1631709042.447972,177979.000,29635,3,PG,1,100,9151
1631709042.485713,178016.667,29654,3,PG,1,100,9158
1631709042.523453,178054.333,29654,3,PG,1,100,9174
1631709042.561193,178092.000,29654,3,PG,1,100,9162
1631709042.602273,178133.000,29673,2,PG,1,100,9141
1631709042.643354,178174.000,29673,2,PG,1,100,9127
1631709042.681428,178212.000,29689,3,PG,1,100,9117
1631709042.719503,178250.000,29689,3,PG,1,100,9122
1631709042.757577,178288.000,29689,3,PG,1,100,9132
1631709042.799158,178329.500,29708,2,PG,1,100,9135
1631709042.840739,178371.000,29708,2,PG,1,100,9141
1631709042.879148,178409.333,29726,3,PG,1,100,9154
1631709042.917556,178447.667,29726,3,PG,1,100,9162
1631709042.955965,178486.000,29726,3,PG,1,100,9182
1631709042.993705,178523.667,29745,3,PG,1,100,9195
1631709043.031446,178561.333,29745,3,PG,1,100,9209
1631709043.069186,178599.000,29745,3,PG,1,100,9222
1631709043.110016,178639.750,29769,4,PG,1,100,9216
1631709043.150846,178680.500,29769,4,PG,1,100,9205
1631709043.191675,178721.250,29769,4,PG,1,100,9189
1631709043.232505,178762.000,29769,4,PG,1,100,9180
1631709043.265069,178794.500,29787,2,PG,1,100,9175
1631709043.297632,178827.000,29787,2,PG,1,100,9173
1631709043.341385,178870.667,29806,3,PG,1,100,9173
1631709043.385137,178914.333,29806,3,PG,1,100,9171
1631709043.428889,178958.000,29806,3,PG,1,100,9172
1631709043.466629,178995.667,29823,3,PG,1,100,9181
1631709043.504370,179033.333,29823,3,PG,1,100,9191
1631709043.542110,179071.000,29823,3,PG,1,100,9194
1631709043.583190,179112.000,29842,2,PG,1,100,9202
1631709043.624271,179153.000,29842,2,PG,1,100,9215
1631709043.662345,179191.000,29860,3,PG,1,100,9216
1631709043.700420,179229.000,29860,3,PG,1,100,9203
1631709043.738494,179267.000,29860,3,PG,1,100,9178
1631709043.776234,179304.667,29879,3,PG,1,100,9173
1631709043.813975,179342.333,29879,3,PG,1,100,9164
1631709043.851715,179380.000,29879,3,PG,1,100,9149
1631709043.892796,179421.000,29897,2,PG,1,100,9153
1631709043.933876,179462.000,29897,2,PG,1,100,9154
1631709043.971950,179500.000,29914,3,PG,1,100,9165
1631709044.010025,179538.000,29914,3,PG,1,100,9173
1631709044.048099,179576.000,29914,3,PG,1,100,9174
1631709044.089179,179617.000,29932,2,PG,1,100,9185
1631709044.130260,179658.000,29932,2,PG,1,100,9198
1631709044.168000,179695.667,29951,3,PG,1,100,9215
1631709044.205740,179733.333,29951,3,PG,1,100,9226
1631709044.243481,179771.000,29951,3,PG,1,100,9216
1631709044.281555,179809.000,29969,3,PG,1,100,9196
1631709044.319630,179847.000,29969,3,PG,1,100,9181
1631709044.357704,179885.000,29969,3,PG,1,100,9167
1631709044.398784,179926.000,29987,2,PG,1,100,9176
1631709044.439865,179967.000,29987,2,PG,1,100,9172
1631709044.477939,180005.000,30005,3,PG,1,100,9185
1631709044.516013,180043.000,30005,3,PG,1,100,9192
1631709044.554088,180081.000,30005,3,PG,1,100,9199
1631709044.595168,180122.000,30024,2,PG,1,100,9207
1631709044.636248,180163.000,30024,2,PG,1,100,9212
1631709044.674323,180201.000,30042,3,PG,1,100,9228
1631709044.712397,180239.000,30042,3,PG,1,100,9245
1631709044.750472,180277.000,30042,3,PG,1,100,9258
1631709044.788212,180314.667,30061,3,PG,1,100,9250
1631709044.825953,180352.333,30061,3,PG,1,100,9235
1631709044.863693,180390.000,30061,3,PG,1,100,9217
1631709044.904773,180431.000,30077,2,PG,1,100,9209
1631709044.945853,180472.000,30077,2,PG,1,100,9197
1631709044.984262,180510.333,30096,3,PG,1,100,9196
1631709045.022670,180548.667,30096,3,PG,1,100,9198
1631709045.061079,180587.000,30096,3,PG,1,100,9200
1631709045.101658,180627.500,30114,2,PG,1,100,9206
1631709045.142237,180668.000,30114,2,PG,1,100,9211
1631709045.180646,180706.333,30133,3,PG,1,100,9223
1631709045.219054,180744.667,30133,3,PG,1,100,9232
1631709045.257463,180783.000,30133,3,PG,1,100,9243
1631709045.298543,180824.000,30149,2,PG,1,100,9247
1631709045.339623,180865.000,30149,2,PG,1,100,9261
1631709045.377363,180902.667,30169,3,PG,1,100,9265
1631709045.415104,180940.333,30169,3,PG,1,100,9257
1631709045.452844,180978.000,30169,3,PG,1,100,9229
1631709045.493924,181019.000,30187,2,PG,1,100,9198
1631709045.535005,181060.000,30187,2,PG,1,100,9178
1631709045.573413,181098.333,30206,3,PG,1,100,9172
1631709045.611822,181136.667,30206,3,PG,1,100,9165
1631709045.650230,181175.000,30206,3,PG,1,100,9160
1631709045.690809,181215.500,30224,2,PG,1,100,9159
1631709045.731389,181256.000,30224,2,PG,1,100,9158
1631709045.769797,181294.333,30241,3,PG,1,100,9161
1631709045.808205,181332.667,30241,3,PG,1,100,9166
1631709045.846614,181371.000,30241,3,PG,1,100,9183
1631709045.889698,181414.000,30259,3,PG,1,100,9176
1631709045.932782,181457.000,30259,3,PG,1,100,9191
1631709045.975866,181500.000,30259,3,PG,1,100,9199
1631709046.008931,181533.000,30278,2,PG,1,100,9187
1631709046.041996,181566.000,30278,2,PG,1,100,9162
1631709046.085748,181609.667,30296,3,PG,1,100,9133
1631709046.129500,181653.333,30296,3,PG,1,100,9119
1631709046.173252,181697.000,30296,3,PG,1,100,9118
1631709046.205816,181729.500,30313,2,PG,1,100,9114
1631709046.238379,181762.000,30313,2,PG,1,100,9111
1631709046.282131,181805.667,30331,3,PG,1,100,9110
1631709046.325884,181849.333,30331,3,PG,1,100,9117
1631709046.369636,181893.000,30331,3,PG,1,100,9124
1631709046.407710,181931.000,30351,3,PG,1,100,9125
1631709046.445785,181969.000,30351,3,PG,1,100,9133
1631709046.483859,182007.000,30351,3,PG,1,100,9133
1631709046.524939,182048.000,30369,2,PG,1,100,9154
1631709046.566020,182089.000,30369,2,PG,1,100,9168
1631709046.604762,182127.667,30386,3,PG,1,100,9164
1631709046.643504,182166.333,30386,3,PG,1,100,9150
1631709046.682247,182205.000,30386,3,PG,1,100,9127
1631709046.722325,182245.000,30404,2,PG,1,100,9105
1631709046.762403,182285.000,30404,2,PG,1,100,9091
1631709046.800478,182323.000,30423,3,PG,1,100,9087
1631709046.838552,182361.000,30423,3,PG,1,100,9094
